,machineID,dt_truncated,comp1sum,comp2sum,comp3sum,comp4sum
18309,63,2015-10-05 14:00:00,446.0,356.0,356.0,446.0
18310,63,2015-11-12 01:00:00,484.0,394.0,394.0,484.0
18311,63,2015-11-16 13:00:00,488.0,398.0,398.0,488.0
18312,64,2015-09-03 14:00:00,369.0,294.0,279.0,414.0
18313,64,2015-12-31 01:00:00,488.0,413.0,398.0,533.0
18314,65,2015-07-15 14:00:00,304.0,409.0,364.0,289.0
18315,65,2015-09-18 14:00:00,369.0,474.0,429.0,354.0
18316,65,2015-09-25 14:00:00,376.0,481.0,436.0,361.0
18317,65,2015-10-30 13:00:00,411.0,516.0,471.0,396.0
18318,65,2015-12-30 01:00:00,472.0,577.0,532.0,457.0
18319,66,2015-02-04 01:00:00,98.0,53.0,203.0,53.0
18320,66,2015-04-16 14:00:00,169.0,124.0,274.0,124.0
18321,66,2015-04-21 02:00:00,174.0,129.0,279.0,129.0
18322,66,2015-11-14 01:00:00,381.0,336.0,486.0,336.0
18323,67,2015-02-16 13:00:00,230.0,155.0,125.0,95.0
18324,67,2015-08-01 14:00:00,396.0,321.0,291.0,261.0
18325,67,2015-12-03 13:00:00,520.0,445.0,415.0,385.0
18326,67,2015-12-28 13:00:00,545.0,470.0,440.0,410.0
18327,68,2015-01-27 13:00:00,135.0,45.0,60.0,105.0
18328,68,2015-02-26 13:00:00,165.0,75.0,90.0,135.0
18329,68,2015-07-04 02:00:00,293.0,203.0,218.0,263.0
18330,68,2015-11-08 13:00:00,420.0,330.0,345.0,390.0
18331,69,2015-01-23 01:00:00,56.0,191.0,191.0,101.0
18332,69,2015-02-05 13:00:00,69.0,204.0,204.0,114.0
18333,69,2015-10-08 02:00:00,314.0,449.0,449.0,359.0
18334,70,2015-06-16 14:00:00,215.0,320.0,200.0,350.0
18335,71,2015-07-08 14:00:00,207.0,312.0,207.0,342.0
18336,71,2015-08-15 02:00:00,245.0,350.0,245.0,380.0
18337,71,2015-09-24 02:00:00,285.0,390.0,285.0,420.0
18338,71,2015-10-17 14:00:00,308.0,413.0,308.0,443.0
18339,71,2015-12-14 01:00:00,366.0,471.0,366.0,501.0
18340,72,2015-08-29 02:00:00,394.0,304.0,274.0,364.0
18341,72,2015-09-22 14:00:00,418.0,328.0,298.0,388.0
18342,72,2015-10-14 02:00:00,440.0,350.0,320.0,410.0
18343,72,2015-12-31 01:00:00,518.0,428.0,398.0,488.0
18344,73,2015-03-25 01:00:00,252.0,117.0,177.0,267.0
18345,73,2015-08-24 14:00:00,404.0,269.0,329.0,419.0
18346,73,2015-10-07 14:00:00,448.0,313.0,373.0,463.0
18347,73,2015-11-27 01:00:00,499.0,364.0,424.0,514.0
18348,75,2015-01-11 01:00:00,104.0,59.0,224.0,119.0
18349,75,2015-03-17 13:00:00,169.0,124.0,289.0,184.0
18350,75,2015-12-14 01:00:00,441.0,396.0,561.0,456.0
18351,76,2015-01-21 13:00:00,39.0,204.0,54.0,39.0
18352,76,2015-11-27 01:00:00,349.0,514.0,364.0,349.0
18353,77,2015-02-24 01:00:00,103.0,148.0,208.0,148.0
18354,77,2015-03-18 01:00:00,125.0,170.0,230.0,170.0
18355,77,2015-05-17 02:00:00,185.0,230.0,290.0,230.0
18356,77,2015-09-17 14:00:00,308.0,353.0,413.0,353.0
18357,77,2015-11-22 01:00:00,374.0,419.0,479.0,419.0
18358,77,2015-12-12 01:00:00,394.0,439.0,499.0,439.0
18359,78,2015-01-11 01:00:00,209.0,194.0,44.0,149.0
18360,78,2015-04-09 02:00:00,297.0,282.0,132.0,237.0
18361,78,2015-05-11 02:00:00,329.0,314.0,164.0,269.0
18362,78,2015-06-14 02:00:00,363.0,348.0,198.0,303.0
18363,78,2015-07-28 02:00:00,407.0,392.0,242.0,347.0
18364,79,2015-04-18 02:00:00,111.0,321.0,216.0,276.0
18365,80,2015-03-10 13:00:00,102.0,132.0,102.0,162.0
18366,80,2015-04-21 02:00:00,144.0,174.0,144.0,204.0
18367,80,2015-06-24 14:00:00,208.0,238.0,208.0,268.0
18368,80,2015-10-11 02:00:00,317.0,347.0,317.0,377.0
18369,81,2015-02-17 01:00:00,216.0,261.0,231.0,216.0
18370,81,2015-03-22 13:00:00,249.0,294.0,264.0,249.0
18371,81,2015-12-06 01:00:00,508.0,553.0,523.0,508.0
18372,81,2015-12-20 13:00:00,522.0,567.0,537.0,522.0
18373,82,2015-11-24 13:00:00,496.0,406.0,526.0,421.0
18374,83,2015-07-22 14:00:00,206.0,311.0,266.0,281.0
18375,83,2015-10-21 02:00:00,297.0,402.0,357.0,372.0
18376,83,2015-11-17 01:00:00,324.0,429.0,384.0,399.0
18377,84,2015-06-07 02:00:00,206.0,356.0,206.0,371.0
18378,84,2015-09-09 02:00:00,300.0,450.0,300.0,465.0
18379,84,2015-11-20 13:00:00,372.0,522.0,372.0,537.0
18380,85,2015-11-21 13:00:00,493.0,388.0,523.0,463.0
18381,86,2015-03-22 13:00:00,84.0,294.0,279.0,264.0
18382,86,2015-04-16 02:00:00,109.0,319.0,304.0,289.0
18383,86,2015-05-03 14:00:00,126.0,336.0,321.0,306.0
18384,86,2015-06-20 02:00:00,174.0,384.0,369.0,354.0
18385,86,2015-08-18 14:00:00,233.0,443.0,428.0,413.0
18386,86,2015-11-01 01:00:00,308.0,518.0,503.0,488.0
18387,86,2015-12-05 01:00:00,342.0,552.0,537.0,522.0
18388,87,2015-02-02 13:00:00,51.0,126.0,126.0,111.0
18389,87,2015-07-05 02:00:00,204.0,279.0,279.0,264.0
18390,87,2015-08-31 14:00:00,261.0,336.0,336.0,321.0
18391,87,2015-09-25 14:00:00,286.0,361.0,361.0,346.0
18392,87,2015-10-21 14:00:00,312.0,387.0,387.0,372.0
18393,88,2015-01-02 13:00:00,125.0,185.0,110.0,155.0
18394,88,2015-01-06 01:00:00,129.0,189.0,114.0,159.0
18395,88,2015-04-06 14:00:00,219.0,279.0,204.0,249.0
18396,88,2015-06-06 14:00:00,280.0,340.0,265.0,310.0
18397,88,2015-07-12 14:00:00,316.0,376.0,301.0,346.0
18398,88,2015-08-07 02:00:00,342.0,402.0,327.0,372.0
18399,88,2015-09-07 14:00:00,373.0,433.0,358.0,403.0
18400,88,2015-09-23 14:00:00,389.0,449.0,374.0,419.0
18401,89,2015-02-10 01:00:00,44.0,194.0,74.0,44.0
18402,89,2015-04-20 14:00:00,113.0,263.0,143.0,113.0
18403,89,2015-07-14 02:00:00,198.0,348.0,228.0,198.0
18404,89,2015-12-16 13:00:00,353.0,503.0,383.0,353.0
18405,90,2015-01-04 13:00:00,112.0,67.0,202.0,52.0
18406,90,2015-02-03 13:00:00,142.0,97.0,232.0,82.0
18407,90,2015-04-10 02:00:00,208.0,163.0,298.0,148.0
18408,90,2015-07-03 14:00:00,292.0,247.0,382.0,232.0
18409,90,2015-12-20 01:00:00,462.0,417.0,552.0,402.0
18410,91,2015-01-22 01:00:00,40.0,70.0,205.0,115.0
18411,91,2015-09-13 14:00:00,274.0,304.0,439.0,349.0
18412,92,2015-04-26 02:00:00,314.0,149.0,224.0,179.0
18413,92,2015-08-07 02:00:00,417.0,252.0,327.0,282.0
18414,92,2015-08-19 14:00:00,429.0,264.0,339.0,294.0
18415,92,2015-08-27 02:00:00,437.0,272.0,347.0,302.0
18416,93,2015-05-09 14:00:00,297.0,252.0,342.0,252.0
18417,93,2015-11-08 13:00:00,480.0,435.0,525.0,435.0
18418,93,2015-11-19 01:00:00,491.0,446.0,536.0,446.0
18419,93,2015-12-20 13:00:00,522.0,477.0,567.0,477.0
18420,94,2015-03-03 01:00:00,230.0,80.0,185.0,185.0
18421,94,2015-06-05 02:00:00,324.0,174.0,279.0,279.0
18422,94,2015-08-04 02:00:00,384.0,234.0,339.0,339.0
18423,94,2015-09-27 14:00:00,438.0,288.0,393.0,393.0
18424,94,2015-10-06 14:00:00,447.0,297.0,402.0,402.0
18425,94,2015-12-14 01:00:00,516.0,366.0,471.0,471.0
18426,95,2015-06-17 14:00:00,366.0,291.0,351.0,381.0
18427,95,2015-07-31 02:00:00,410.0,335.0,395.0,425.0
18428,96,2015-02-20 01:00:00,264.0,189.0,189.0,189.0
18429,96,2015-03-30 14:00:00,302.0,227.0,227.0,227.0
18430,96,2015-05-31 14:00:00,364.0,289.0,289.0,289.0
18431,96,2015-06-23 14:00:00,387.0,312.0,312.0,312.0
18432,96,2015-08-12 14:00:00,437.0,362.0,362.0,362.0
18433,96,2015-10-29 01:00:00,515.0,440.0,440.0,440.0
18434,96,2015-11-10 01:00:00,527.0,452.0,452.0,452.0
18435,97,2015-02-03 13:00:00,217.0,217.0,142.0,217.0
18436,97,2015-03-03 13:00:00,245.0,245.0,170.0,245.0
18437,97,2015-03-24 01:00:00,266.0,266.0,191.0,266.0
18438,97,2015-04-20 02:00:00,293.0,293.0,218.0,293.0
18439,97,2015-06-22 02:00:00,356.0,356.0,281.0,356.0
18440,97,2015-08-14 14:00:00,409.0,409.0,334.0,409.0
18441,97,2015-10-27 13:00:00,483.0,483.0,408.0,483.0
18442,97,2015-12-01 01:00:00,518.0,518.0,443.0,518.0
18443,98,2015-02-25 13:00:00,179.0,119.0,179.0,149.0
18444,99,2015-03-17 13:00:00,124.0,79.0,79.0,244.0
18445,99,2015-10-14 14:00:00,335.0,290.0,290.0,455.0
18446,99,2015-12-24 13:00:00,406.0,361.0,361.0,526.0
18447,100,2015-01-20 01:00:00,128.0,38.0,53.0,143.0
18448,100,2015-01-27 01:00:00,135.0,45.0,60.0,150.0
18449,100,2015-01-28 01:00:00,136.0,46.0,61.0,151.0
18450,100,2015-03-03 13:00:00,170.0,80.0,95.0,185.0
18451,100,2015-08-09 02:00:00,329.0,239.0,254.0,344.0
18452,100,2015-09-24 14:00:00,375.0,285.0,300.0,390.0
18453,100,2015-11-05 13:00:00,417.0,327.0,342.0,432.0
18454,1,2015-03-24 01:00:00,101.0,296.0,236.0,251.0
18455,1,2015-03-29 01:00:00,106.0,301.0,241.0,256.0
18456,1,2015-09-06 02:00:00,267.0,462.0,402.0,417.0
18457,2,2015-01-28 01:00:00,226.0,166.0,196.0,61.0
18458,2,2015-02-16 01:00:00,245.0,185.0,215.0,80.0
18459,2,2015-04-21 02:00:00,309.0,249.0,279.0,144.0
18460,2,2015-04-26 02:00:00,314.0,254.0,284.0,149.0
18461,2,2015-10-10 02:00:00,481.0,421.0,451.0,316.0
18462,2,2015-12-07 01:00:00,539.0,479.0,509.0,374.0
18463,3,2015-02-21 13:00:00,190.0,85.0,250.0,235.0
18464,4,2015-05-07 02:00:00,280.0,325.0,175.0,145.0
18465,4,2015-08-07 02:00:00,372.0,417.0,267.0,237.0
18466,5,2015-03-14 01:00:00,151.0,196.0,211.0,166.0
18467,5,2015-05-29 02:00:00,227.0,272.0,287.0,242.0
18468,5,2015-10-21 14:00:00,372.0,417.0,432.0,387.0
18469,6,2015-04-29 02:00:00,122.0,332.0,227.0,227.0
18470,6,2015-11-30 01:00:00,337.0,547.0,442.0,442.0
18471,7,2015-02-03 01:00:00,217.0,172.0,217.0,67.0
18472,7,2015-03-25 01:00:00,267.0,222.0,267.0,117.0
18473,7,2015-04-09 14:00:00,282.0,237.0,282.0,132.0
18474,7,2015-04-12 14:00:00,285.0,240.0,285.0,135.0
18475,7,2015-06-11 14:00:00,345.0,300.0,345.0,195.0
18476,7,2015-11-16 01:00:00,503.0,458.0,503.0,353.0
18477,7,2015-11-27 01:00:00,514.0,469.0,514.0,364.0
18478,8,2015-02-23 01:00:00,87.0,132.0,177.0,72.0
18479,8,2015-04-11 02:00:00,134.0,179.0,224.0,119.0
18480,8,2015-09-08 02:00:00,284.0,329.0,374.0,269.0
18481,8,2015-10-06 14:00:00,312.0,357.0,402.0,297.0
18482,8,2015-10-18 14:00:00,324.0,369.0,414.0,309.0
18483,8,2015-11-28 13:00:00,365.0,410.0,455.0,350.0
18484,9,2015-01-18 13:00:00,231.0,231.0,21.0,51.0
18485,9,2015-12-09 13:00:00,556.0,556.0,346.0,376.0
18486,10,2015-02-20 01:00:00,129.0,174.0,249.0,144.0
18487,10,2015-05-13 02:00:00,211.0,256.0,331.0,226.0
18488,10,2015-06-03 02:00:00,232.0,277.0,352.0,247.0
18489,10,2015-10-05 02:00:00,356.0,401.0,476.0,371.0
18490,10,2015-12-05 01:00:00,417.0,462.0,537.0,432.0
18491,11,2015-01-28 01:00:00,196.0,241.0,196.0,76.0
18492,11,2015-07-06 02:00:00,355.0,400.0,355.0,235.0
18493,11,2015-12-09 01:00:00,511.0,556.0,511.0,391.0
18494,11,2015-12-30 01:00:00,532.0,577.0,532.0,412.0
18495,12,2015-03-13 01:00:00,120.0,210.0,225.0,195.0
18496,12,2015-07-23 02:00:00,252.0,342.0,357.0,327.0
18497,12,2015-08-10 14:00:00,270.0,360.0,375.0,345.0
18498,12,2015-11-05 13:00:00,357.0,447.0,462.0,432.0
18499,12,2015-12-24 13:00:00,406.0,496.0,511.0,481.0
18500,13,2015-01-08 13:00:00,206.0,11.0,41.0,131.0
18501,13,2015-04-09 02:00:00,297.0,102.0,132.0,222.0
18502,13,2015-04-25 14:00:00,313.0,118.0,148.0,238.0
18503,13,2015-07-13 14:00:00,392.0,197.0,227.0,317.0
18504,14,2015-03-04 01:00:00,216.0,141.0,111.0,231.0
18505,14,2015-04-12 14:00:00,255.0,180.0,150.0,270.0
18506,14,2015-04-13 14:00:00,256.0,181.0,151.0,271.0
18507,14,2015-09-08 14:00:00,404.0,329.0,299.0,419.0
18508,15,2015-04-08 14:00:00,296.0,236.0,116.0,221.0
18509,15,2015-08-26 02:00:00,436.0,376.0,256.0,361.0
18510,15,2015-10-15 14:00:00,486.0,426.0,306.0,411.0
18511,15,2015-12-28 01:00:00,560.0,500.0,380.0,485.0
18512,16,2015-01-12 01:00:00,60.0,90.0,75.0,225.0
18513,16,2015-02-22 13:00:00,101.0,131.0,116.0,266.0
18514,16,2015-06-18 02:00:00,217.0,247.0,232.0,382.0
18515,16,2015-07-15 14:00:00,244.0,274.0,259.0,409.0
18516,17,2015-07-29 14:00:00,243.0,333.0,348.0,303.0
18517,17,2015-12-11 13:00:00,378.0,468.0,483.0,438.0
18518,18,2015-01-19 01:00:00,52.0,157.0,232.0,217.0
18519,18,2015-07-07 02:00:00,221.0,326.0,401.0,386.0
18520,18,2015-11-04 13:00:00,341.0,446.0,521.0,506.0
18521,18,2015-12-31 13:00:00,398.0,503.0,578.0,563.0
18522,19,2015-03-31 02:00:00,273.0,228.0,108.0,303.0
18523,19,2015-05-13 14:00:00,316.0,271.0,151.0,346.0
18524,19,2015-11-29 13:00:00,516.0,471.0,351.0,546.0
18525,20,2015-02-11 01:00:00,255.0,255.0,105.0,225.0
18526,20,2015-09-04 02:00:00,460.0,460.0,310.0,430.0
18527,20,2015-12-25 01:00:00,572.0,572.0,422.0,542.0
18528,20,2015-12-27 01:00:00,574.0,574.0,424.0,544.0
18529,21,2015-03-04 01:00:00,96.0,156.0,276.0,171.0
18530,21,2015-05-21 14:00:00,174.0,234.0,354.0,249.0
18531,21,2015-10-02 02:00:00,308.0,368.0,488.0,383.0
18532,21,2015-12-01 01:00:00,368.0,428.0,548.0,443.0
18533,22,2015-04-20 02:00:00,113.0,248.0,308.0,128.0
18534,22,2015-05-04 14:00:00,127.0,262.0,322.0,142.0
18535,22,2015-11-27 01:00:00,334.0,469.0,529.0,349.0
18536,23,2015-04-14 02:00:00,137.0,137.0,182.0,182.0
18537,23,2015-10-07 14:00:00,313.0,313.0,358.0,358.0
18538,23,2015-10-16 02:00:00,322.0,322.0,367.0,367.0
18539,23,2015-12-29 13:00:00,396.0,396.0,441.0,441.0
18540,24,2015-04-08 02:00:00,206.0,281.0,176.0,236.0
18541,24,2015-04-08 14:00:00,206.0,281.0,176.0,236.0
18542,24,2015-06-05 14:00:00,264.0,339.0,234.0,294.0
18543,24,2015-06-10 14:00:00,269.0,344.0,239.0,299.0
18544,24,2015-06-27 14:00:00,286.0,361.0,256.0,316.0
18545,24,2015-08-12 14:00:00,332.0,407.0,302.0,362.0
18546,25,2015-02-21 13:00:00,145.0,85.0,250.0,145.0
18547,25,2015-08-10 14:00:00,315.0,255.0,420.0,315.0
18548,26,2015-01-02 13:00:00,80.0,215.0,200.0,35.0
18549,26,2015-08-09 02:00:00,299.0,434.0,419.0,254.0
18550,26,2015-10-07 02:00:00,358.0,493.0,478.0,313.0
18551,26,2015-11-08 13:00:00,390.0,525.0,510.0,345.0
18552,27,2015-01-15 13:00:00,153.0,33.0,78.0,108.0
18553,27,2015-01-31 13:00:00,169.0,49.0,94.0,124.0
18554,27,2015-07-25 02:00:00,344.0,224.0,269.0,299.0
18555,27,2015-12-02 13:00:00,474.0,354.0,399.0,429.0
18556,27,2015-12-04 13:00:00,476.0,356.0,401.0,431.0
18557,27,2015-12-11 01:00:00,483.0,363.0,408.0,438.0
18558,28,2015-01-31 13:00:00,229.0,124.0,214.0,139.0
18559,28,2015-05-18 02:00:00,336.0,231.0,321.0,246.0
18560,28,2015-07-23 14:00:00,402.0,297.0,387.0,312.0
18561,29,2015-02-15 13:00:00,109.0,49.0,214.0,184.0
18562,29,2015-05-19 14:00:00,202.0,142.0,307.0,277.0
18563,29,2015-07-26 02:00:00,270.0,210.0,375.0,345.0
18564,30,2015-06-02 14:00:00,336.0,186.0,306.0,336.0
18565,30,2015-12-15 01:00:00,532.0,382.0,502.0,532.0
18566,31,2015-01-18 13:00:00,186.0,156.0,111.0,156.0
18567,31,2015-04-18 02:00:00,276.0,246.0,201.0,246.0
18568,31,2015-05-25 02:00:00,313.0,283.0,238.0,283.0
18569,31,2015-06-23 02:00:00,342.0,312.0,267.0,312.0
18570,31,2015-08-20 02:00:00,400.0,370.0,325.0,370.0
18571,31,2015-09-12 14:00:00,423.0,393.0,348.0,393.0
18572,31,2015-10-02 02:00:00,443.0,413.0,368.0,413.0
18573,32,2015-02-02 01:00:00,141.0,51.0,186.0,111.0
18574,32,2015-05-10 14:00:00,238.0,148.0,283.0,208.0
18575,32,2015-07-08 14:00:00,297.0,207.0,342.0,267.0
18576,32,2015-08-16 14:00:00,336.0,246.0,381.0,306.0
18577,32,2015-09-14 14:00:00,365.0,275.0,410.0,335.0
18578,32,2015-09-16 14:00:00,367.0,277.0,412.0,337.0
18579,32,2015-09-21 02:00:00,372.0,282.0,417.0,342.0
18580,32,2015-12-03 13:00:00,445.0,355.0,490.0,415.0
18581,33,2015-02-20 01:00:00,159.0,174.0,84.0,129.0
18582,33,2015-06-19 02:00:00,278.0,293.0,203.0,248.0
18583,34,2015-10-09 02:00:00,435.0,390.0,375.0,480.0
18584,35,2015-04-08 14:00:00,116.0,251.0,176.0,296.0
18585,35,2015-04-14 14:00:00,122.0,257.0,182.0,302.0
18586,36,2015-03-04 01:00:00,231.0,156.0,141.0,231.0
18587,36,2015-03-28 01:00:00,255.0,180.0,165.0,255.0
18588,36,2015-11-05 13:00:00,477.0,402.0,387.0,477.0
18589,36,2015-12-27 13:00:00,529.0,454.0,439.0,529.0
18590,36,2016-01-01 01:00:00,534.0,459.0,444.0,534.0
18591,37,2015-01-03 01:00:00,96.0,216.0,126.0,141.0
18592,37,2015-02-19 01:00:00,143.0,263.0,173.0,188.0
18593,37,2015-03-24 01:00:00,176.0,296.0,206.0,221.0
18594,37,2015-05-31 02:00:00,244.0,364.0,274.0,289.0
18595,37,2015-06-22 14:00:00,266.0,386.0,296.0,311.0
18596,37,2015-08-30 02:00:00,335.0,455.0,365.0,380.0
18597,37,2015-10-28 01:00:00,394.0,514.0,424.0,439.0
18598,37,2015-12-08 01:00:00,435.0,555.0,465.0,480.0
18599,37,2015-12-15 13:00:00,442.0,562.0,472.0,487.0
18600,38,2015-02-07 01:00:00,116.0,206.0,71.0,101.0
18601,39,2015-02-15 13:00:00,259.0,79.0,109.0,244.0
18602,40,2015-03-17 13:00:00,154.0,289.0,214.0,109.0
18603,40,2015-05-15 02:00:00,213.0,348.0,273.0,168.0
18604,40,2015-05-20 14:00:00,218.0,353.0,278.0,173.0
18605,40,2015-08-03 14:00:00,293.0,428.0,353.0,248.0
18606,41,2015-01-12 13:00:00,105.0,225.0,150.0,165.0
18607,41,2015-02-28 13:00:00,152.0,272.0,197.0,212.0
18608,41,2015-06-01 14:00:00,245.0,365.0,290.0,305.0
18609,41,2015-07-27 14:00:00,301.0,421.0,346.0,361.0
18610,42,2015-01-20 13:00:00,128.0,83.0,203.0,188.0
18611,42,2015-03-15 01:00:00,182.0,137.0,257.0,242.0
18612,42,2015-05-25 02:00:00,253.0,208.0,328.0,313.0
18613,42,2015-06-26 02:00:00,285.0,240.0,360.0,345.0
18614,42,2015-07-07 02:00:00,296.0,251.0,371.0,356.0
18615,42,2015-09-04 02:00:00,355.0,310.0,430.0,415.0
18616,42,2015-12-16 01:00:00,458.0,413.0,533.0,518.0
18617,43,2015-01-11 13:00:00,179.0,209.0,164.0,74.0
18618,43,2015-04-16 14:00:00,274.0,304.0,259.0,169.0
18619,43,2015-07-02 02:00:00,351.0,381.0,336.0,246.0
18620,44,2015-05-24 14:00:00,267.0,312.0,342.0,162.0
18621,44,2015-11-03 01:00:00,430.0,475.0,505.0,325.0
18622,45,2015-05-01 14:00:00,124.0,244.0,154.0,139.0
18623,45,2015-05-14 02:00:00,137.0,257.0,167.0,152.0
18624,46,2015-01-05 13:00:00,83.0,98.0,203.0,203.0
18625,46,2015-04-20 14:00:00,188.0,203.0,308.0,308.0
18626,46,2015-05-13 02:00:00,211.0,226.0,331.0,331.0
18627,46,2015-09-10 02:00:00,331.0,346.0,451.0,451.0
18628,46,2015-10-22 14:00:00,373.0,388.0,493.0,493.0
18629,46,2015-12-18 01:00:00,430.0,445.0,550.0,550.0
18630,47,2015-02-10 13:00:00,194.0,89.0,104.0,254.0
18631,47,2015-05-21 14:00:00,294.0,189.0,204.0,354.0
18632,47,2015-10-06 14:00:00,432.0,327.0,342.0,492.0
18633,48,2015-10-20 02:00:00,356.0,341.0,506.0,296.0
18634,49,2015-02-23 01:00:00,177.0,87.0,207.0,117.0
18635,49,2015-04-06 02:00:00,219.0,129.0,249.0,159.0
18636,49,2015-07-22 14:00:00,326.0,236.0,356.0,266.0
18637,50,2015-12-07 13:00:00,404.0,524.0,464.0,449.0
18638,50,2015-12-31 13:00:00,428.0,548.0,488.0,473.0
18639,51,2015-03-14 13:00:00,181.0,271.0,106.0,151.0
18640,51,2015-10-21 14:00:00,402.0,492.0,327.0,372.0
18641,51,2015-12-08 13:00:00,450.0,540.0,375.0,420.0
18642,52,2015-04-11 02:00:00,134.0,314.0,164.0,149.0
18643,52,2015-07-31 02:00:00,245.0,425.0,275.0,260.0
18644,52,2015-08-21 14:00:00,266.0,446.0,296.0,281.0
18645,52,2015-09-02 02:00:00,278.0,458.0,308.0,293.0
18646,52,2015-10-13 14:00:00,319.0,499.0,349.0,334.0
18647,52,2015-11-12 13:00:00,349.0,529.0,379.0,364.0
18648,53,2015-01-29 13:00:00,62.0,92.0,107.0,47.0
18649,53,2015-05-29 02:00:00,182.0,212.0,227.0,167.0
18650,53,2015-06-06 14:00:00,190.0,220.0,235.0,175.0
18651,53,2015-07-13 02:00:00,227.0,257.0,272.0,212.0
18652,53,2015-10-16 14:00:00,322.0,352.0,367.0,307.0
18653,53,2015-10-24 02:00:00,330.0,360.0,375.0,315.0
18654,53,2015-12-05 13:00:00,372.0,402.0,417.0,357.0
18655,54,2015-09-25 14:00:00,271.0,451.0,481.0,361.0
18656,54,2015-11-23 13:00:00,330.0,510.0,540.0,420.0
18657,54,2015-12-29 01:00:00,366.0,546.0,576.0,456.0
18658,55,2015-02-02 13:00:00,231.0,36.0,111.0,231.0
18659,55,2015-03-18 01:00:00,275.0,80.0,155.0,275.0
18660,55,2015-04-23 02:00:00,311.0,116.0,191.0,311.0
18661,55,2015-09-25 14:00:00,466.0,271.0,346.0,466.0
18662,56,2015-07-07 02:00:00,266.0,341.0,206.0,401.0
18663,56,2015-12-18 13:00:00,430.0,505.0,370.0,565.0
18664,57,2015-02-16 01:00:00,80.0,245.0,185.0,185.0
18665,57,2015-08-27 14:00:00,272.0,437.0,377.0,377.0
18666,57,2015-11-04 13:00:00,341.0,506.0,446.0,446.0
18667,58,2015-01-18 01:00:00,81.0,141.0,156.0,201.0
18668,58,2015-07-09 14:00:00,253.0,313.0,328.0,373.0
18669,58,2015-07-13 14:00:00,257.0,317.0,332.0,377.0
18670,58,2015-08-29 14:00:00,304.0,364.0,379.0,424.0
18671,58,2015-09-13 14:00:00,319.0,379.0,394.0,439.0
18672,58,2015-12-06 01:00:00,403.0,463.0,478.0,523.0
18673,59,2015-03-10 13:00:00,72.0,237.0,207.0,132.0
18674,59,2015-03-19 13:00:00,81.0,246.0,216.0,141.0
18675,59,2015-08-27 14:00:00,242.0,407.0,377.0,302.0
18676,59,2015-10-03 14:00:00,279.0,444.0,414.0,339.0
18677,60,2015-01-30 01:00:00,243.0,198.0,138.0,123.0
18678,60,2015-03-01 13:00:00,273.0,228.0,168.0,153.0
18679,60,2015-06-16 14:00:00,380.0,335.0,275.0,260.0
18680,60,2015-07-06 14:00:00,400.0,355.0,295.0,280.0
18681,60,2015-09-19 02:00:00,475.0,430.0,370.0,355.0
18682,60,2015-09-21 02:00:00,477.0,432.0,372.0,357.0
18683,60,2015-10-01 02:00:00,487.0,442.0,382.0,367.0
18684,60,2015-11-09 13:00:00,526.0,481.0,421.0,406.0
18685,61,2015-06-11 14:00:00,345.0,315.0,225.0,360.0
18686,61,2015-07-24 14:00:00,388.0,358.0,268.0,403.0
18687,62,2015-05-18 02:00:00,261.0,216.0,186.0,276.0
18688,62,2015-07-29 02:00:00,333.0,288.0,258.0,348.0
18689,64,2015-05-09 02:00:00,252.0,177.0,162.0,297.0
18690,64,2015-08-20 14:00:00,355.0,280.0,265.0,400.0
18691,65,2015-04-12 02:00:00,210.0,315.0,270.0,195.0
18692,65,2015-05-25 02:00:00,253.0,358.0,313.0,238.0
18693,65,2015-06-10 14:00:00,269.0,374.0,329.0,254.0
18694,65,2015-10-25 02:00:00,406.0,511.0,466.0,391.0
18695,66,2015-03-20 01:00:00,142.0,97.0,247.0,97.0
18696,66,2015-05-09 14:00:00,192.0,147.0,297.0,147.0
18697,66,2015-05-29 02:00:00,212.0,167.0,317.0,167.0
18698,67,2015-08-14 14:00:00,409.0,334.0,304.0,274.0
18699,68,2015-04-20 02:00:00,218.0,128.0,143.0,188.0
18700,68,2015-06-06 02:00:00,265.0,175.0,190.0,235.0
18701,68,2015-07-13 02:00:00,302.0,212.0,227.0,272.0
18702,69,2015-01-04 01:00:00,37.0,172.0,172.0,82.0
18703,69,2015-01-22 13:00:00,55.0,190.0,190.0,100.0
18704,69,2015-08-05 14:00:00,250.0,385.0,385.0,295.0
18705,69,2015-10-04 14:00:00,310.0,445.0,445.0,355.0
18706,70,2015-10-05 14:00:00,326.0,431.0,311.0,461.0
18707,71,2015-01-26 13:00:00,44.0,149.0,44.0,179.0
18708,71,2015-03-15 01:00:00,92.0,197.0,92.0,227.0
18709,71,2015-04-02 02:00:00,110.0,215.0,110.0,245.0
18710,71,2015-11-01 13:00:00,323.0,428.0,323.0,458.0
18711,72,2015-03-05 01:00:00,217.0,127.0,97.0,187.0
18712,72,2015-03-16 13:00:00,228.0,138.0,108.0,198.0
18713,72,2015-07-10 14:00:00,344.0,254.0,224.0,314.0
18714,72,2015-09-29 14:00:00,425.0,335.0,305.0,395.0
18715,73,2015-07-07 14:00:00,356.0,221.0,281.0,371.0
18716,74,2015-04-08 02:00:00,221.0,221.0,191.0,311.0
18717,74,2015-04-19 02:00:00,232.0,232.0,202.0,322.0
18718,74,2015-04-25 14:00:00,238.0,238.0,208.0,328.0
